,label,keyword
1788,4,啊这个呀回头再说行吗
44,4,我现我现在有一点事
1804,4,我现在有点不太方便等晚点给你打包
243,4,时间我现在在工作了啥意思
1822,4,回头再接电话我这边有电话
850,4,我现在在上班的我现在在干吗有点不方便接电话
3015,4,哦这个是我现在比较忙回头咱们再说好吧我开车呢哎好
605,4,这样我现在上班不太方便好吗
1581,4,我说我现在在外面忙不方便
2035,4,对你这样是我先忙着啊那回头弄不了啊
1937,4,好好好等有时间再说我在上班我再发吧好
102,4,哦行行在外边听得清
2766,4,是我现在看见是不是很方便晚点聊好吗
2785,4,是的但是我啊那个现在有事不方便跟你聊你要是可以就是晚点打电话过来
1952,4,不好意思在忙做回头再给你联系
3228,4,我现在不方便晚点再给我电话好吧明天吧好吧
1846,4,哦那回头再说吧啊现在上班了好吧
1705,4,等一下回头再跟你说好吧我在忙好啊
1200,4,对对抽空再聊吧我在上班不方便说话好了
1232,4,好不好意思我这会儿在上班呢不方便接电话
2031,4,哦不好意思我现在很忙好吗回头再说
1294,4,我现在在外面没时间就怎么说吧啊
1346,4,现在当时用了现在在上班不是很方便接电话啊
2620,4,我现在开车不方便说谢谢啊晚点打给你
3164,4,先不那个在吗在忙啊不好意思
393,4,你好我现在上班着呢不好意思哈
1955,4,我这样子我现在外地出差我现在在忙
2679,4,再回头再说吧啊对对对
2780,4,对呀这样子吧我现在在忙晚点再登录下吧
2052,4,我我现在没空回头再跟你聊吧啊
301,4,呃不好意思我现在不方便
971,4,啊不好意思我现在没空我在外面也会香哈
2512,4,那个不好意思我现在在忙那个有有资金再聊好不好不好意思啊
2498,4,我现在就是不太方便讲话那我回头再再聊好吗
175,4,对呀哎呀我现在没钱给你讲对
2046,4,对看起来了所以我现在有点忙回头再说吧
2884,4,是我现在在忙不方便接电话你晚点再打过来吧
1529,4,我现在没空啊不好意思我在外面知道
1555,4,是的那我现在不方便我现在在外面产品
587,4,哎我听不见你说啥我在外面我这听不见说啥嘞
804,4,不好意思不好意思现在现在还在上班不太方便
2500,4,哦哦哦哦行行那我现在有点忙可能昨天在涨啊
81,4,是啊我现在很忙
2661,4,那我晚点再聊吧我还在上班不方便
439,4,哦我现在在外面呢到时候存好吧就我现在呃在开会
982,4,哎你好我现在在忙混合再再给你回复好吧
697,4,大声一点我在外面这个重新进去
772,4,我现在人在外面在外地
1374,4,是的我现在在外面忙呢
744,4,对呀我现在没空等我有空了再说吧我现在在外面吵的要死
1992,4,先挂了这会忙着呢好好好
1375,4,哦那在外面有事
1563,4,现在在上班不好意思不太方便接电话
3072,4,这个回头再说吧我现在在上班
2093,4,哦我我现在有点事情回头回头联系好吧
624,4,我现在在上班不方便接电话好吧我下了班再给您回好不好
2334,4,你晚点回电话我好不好我现在不方便
167,4,嗯最近我现在没没
1291,4,是我现在在外面有点事情
720,4,现在外面不方便
2897,4,好吧等回头再说现在
36,4,我人家就死心了现在
2692,4,我我现在有点事回头再说我八千块钱
603,4,嗯对对我现在在外面
77,4,对了她不是你妈吗他允许等一会你跟玉玺那么打一下
582,4,啊我现在不方便现在在外面
1683,4,哦现在不方便晚点幺六啊
1038,4,嗯我在上班不方便
237,4,我现在暂时没有没有时间好吗我我那个等过两天再跟您联系吧好不好啊比较忙开会了啊
747,4,是的不过我现在不太方便我现在上班好吗
2374,4,我现在没时间那个回头再说吧啊
2523,4,应该没时间这样子吧
1918,4,我现在还有点事回头跟你聊好吧
886,4,哎现在上班上班不方便啊
1610,4,在外面有事情我在外面有事情
1058,4,我现在在外面事情您那边好吗
2239,4,好好好这这会有点忙好了
3073,4,啊对的那现在在外地出差我回头再跟你联系好吧现在不方便
377,4,是但是我现在在上班了忙不方便哈
2352,4,我现在有点忙回头再打好吧
101,4,是但是我现在没有时间跟你聊让我工作了哈
3173,4,我这会上班先不说吧回头再说
2932,4,你等一下我正在开会有点忙了回头再联系
1221,4,哦我现在说话不方便我我在上班能不能迟点
687,4,是但是我现在不方便我在外面呢
900,4,现在不方便我在外面办事情好吧
1470,4,啊我先我现在在上班呢不好意思啊我有有有空再回复你好吧啊
1261,4,不是太方便不太方便的上班了不好意思
778,4,我在上班我回头我打给你好吗
2924,4,那个不好意思我现在在忙真的没有空
150,4,先不用不用不用读完正忙
1753,4,不好意思我现在有一点忙等一下回头打给你可以吗
3071,4,啊我现在顾不上然后回头再说吧我现在上班
1633,4,啊我现在在外面有事
3238,4,不好意思我现在不太方便接电话晚点联系好吗
373,4,呃那个我现在在上班不大方便
1544,4,现在在外面有点忙完了再说了哈
314,4,我在出差的方便说话啊
1553,4,今天现在不方便我正好在外面的有事等下有空再再联系好吗
1959,4,我说这样子我晚点的时候我现在在开会啊
114,4,我不好意思信心好好玩太忙不好意思新建哦拜拜
1385,4,你好在忙着完了再说啊吧好
1062,4,喂你好我现在上班啊
2594,4,啊我我回头跟你说吧我现在不方便
108,4,我没没时间认证上班有时间的
2569,4,啊我现在在忙回头再说吧
474,4,我现在不太方便在上班等一下吧好吧
2986,4,啊我现在有事回头再打吧好吧
407,4,我现在在外面不方便了有空再说吧
360,4,我现在在上班呢不方便说太多了
1531,4,嗯对但是我现在上班不太方便
2049,4,现在在忙回头再聊吧啊不好意思
1080,4,啊你好我现在好麻烦你上班呢
2980,4,我现在不方便接电话晚点再打来好吗
1798,4,啊是我现在在吃饭我回头跟你联系好吧在吃饭了的
2078,4,是的就我现在没空啊回头再说啊我前一阵忙
1326,4,是啊我现在在外面呢
2773,4,小曼说讲课呀我现在在吃饭回头咱们再说啊
2262,4,啊我现在在忙我回头回给你好吧
784,4,我现在在外面呢菜一点吗
2348,4,这样子晚一点说我这会的话在忙
1316,4,啊不好意思我正在正在外面和包在一起吃饭的那个要不要工作时间打给我好吧
217,4,对我正忙着呢下雨大行吧
2371,4,我现在不太方便你晚点给我打吧敢个五六点吧
2520,4,不好意思我现在没时间那个那个过一段你再给我打电话吧好吧
1636,4,我现在在外面起早上走了出来接电话的
2477,4,哦哦哦现在不方便谢谢啊
199,4,现在我在很忙的没时间可以晚上差不多也时间现在白天了吗现在我有四天的号
2858,4,晚点我打电话我都没有事情好吧
1810,4,现在这样子现在比较我现在在外地现在怎么考虑的
382,4,是不好意思我现在上班呢不方便打电话啊
899,4,对我现在在仓库里面我在外面
1915,4,哦对美女但是这样子我现在在陪客户吃饭有时间再联系好吗
2772,4,我现在忙了回头再说吧
3103,4,我现在不方便我现在上班好吗晚点再说吧好吗
694,4,啊我现在在外面
170,4,嗯现在我不方便
57,4,还没付款哦不好意思
3230,4,啊对我现在不方便啊晚点再说好吗
2116,4,是的是的到时再说好吗我现在正在我有事情好吧好好拜拜
3099,4,啊是的是的是的那个回头再再说吧我这边那个写的有点事
2941,4,哎您好现在正在上班有点不方便回头联系您可以吗
2014,4,那个现在我正忙着呢不好意思
1301,4,送到我这啊我现在忙了不方便说这个我在上班了
830,4,呃我这边不太方便这上班呢
715,4,现在外面有事晚一点给你回过来好吧
203,4,这个东西我我暂时先不考虑这个好吧我现在在忙
2294,4,嗯我现在吃饭了回头再说
3184,4,那个什么我这边有点事我先挂了啊回头你再打啊
2900,4,我现在不方便你那个晚点打个滚
75,4,哦我现在在忙呢在那边时间了哦
1314,4,嗯我现在外面嗯
1497,4,现在的话我不方便好吧在外面
2436,4,好好好好没空啊对不起
1532,4,我现在在外面不方便说这个好吧我现在在忙不好意思啊
1773,4,不好意思那个我没时间那个啥
2145,4,好好日不好意思稍等一下啊我这正忙完了啊好啊有时间在那
1423,4,我在上班不方便说
1680,4,嗯现在不方便等下回头好吧
2549,4,不好意思我这会儿稍微有点事怎么回头再聊好吧
1722,4,四月现在我不方便接电话听不到很吵晚点打过来吧啊
2115,4,现在外边忙了回头再打好吧
3027,4,嗯我回头再说吧先挂了
1719,4,我跟你现在在上班好好的
196,4,不好意思我就现在不方便接电话
176,4,是啊我现在在忙我我把账号报
2598,4,能能稍微晚点过打电话
433,4,啊不好意思我这会在上班不方便
255,4,现在不方便接电话不好意思
2240,4,我最近在外地呢我登那个浙江吗现在回来回头再说吧啊
489,4,这一重新再上班不方便接电话拜拜
1571,4,对我现在太方便我在外面结账了
2039,4,现在没时间我回头再再讲吧
2882,4,是单身回头再说吧啊谢谢啊
593,4,哦我现在在外面电话
2277,4,是的是这样子哈我现在在在有点忙能晚点再再电话给我可以吧
729,4,就是在外面吗等一下好吧
1032,4,我现在在上班不方便接电话报一下
1462,4,对不好意思我现在上班不方便啊
800,4,我说我现在在上班呀不方便市民电话呀
838,4,我现在上边那上班不方便
1950,4,没回头再说吧啊谢谢
1205,4,是但是我在外面
601,4,我现在我现在不方便我现在上班啊上班不让接电话
2812,4,我这边有一个送货我的我晚一点的话咱们再说好吗
616,4,刚上班不方便拜拜
35,4,啊利息先申请不考虑这事啊我就买有事
846,4,啊是的你好我现在在上班不方便接电话好吧
2193,4,我知道回头再说啊看不太方便有扣了啊
219,4,那个先对但是现在我没没扣好吧我有点事现在在处理
2157,4,我现在忙回头再说谢谢啊拜拜
52,4,不用了谢谢啊我现在特别忙没有时间
491,4,对那我现在在上班不方便接电话谢谢
607,4,现在不方便接电话啊在上班
3214,4,啊晚点再那个啊我正在忙好好
1962,4,啊现在在忙着回头再说好吧啊好嘞
2184,4,我这会在上班回头再说吧
1034,4,你说什么我现在在外面
3082,4,是的我现在忙晚点回晚点再打吧哥十分钟再打电话吧好吧
3037,4,我现在正忙了回头再给你说啊好谢谢啊
3246,4,我这会有事回头再联系好吧
3136,4,呃什么回头再聊我现在在办公室
1177,4,哦是我现在在外面不方便接电话
1474,4,你好我现我现在上班不好意思
2872,4,现在没这个现在我正忙呢先负责是吧回头再说
1649,4,啊我现在在上班不方便
1525,4,我现在在上班我不太方便接
2265,4,我可以晚点再再聊吗因为我现在有点事情不方便
874,4,不好意思我现在那我现在在外面不方便晚一点好吧
1996,4,哦那个能不能一个小时之后再给我打电话我现在在路上开车呢不好意思啊
611,4,是的我现在上班了现在不方便啊
1236,4,我现在也说现在在外面
2060,4,我现在在忙不好意思回头再联系好吧
1980,4,我现在这个吗怎么回头再说好吧
2258,4,嗯现在不太方便你晚点打吧
1817,4,现在我现在不方便接听电话我现在在上班啊要不我晚点吗
1424,4,我就就我在上班呢不太方便和他一定拜拜
2536,4,你这样子好不好我现在跟别人在盘点和投你能不能明天打个电话给我我现在外地出差呀今天
2315,4,不是的我现在有事好吧回头聊啊
1321,4,你你晚点吧我现在还在外面
1134,4,我现在在上班呢我现在上班不方便啊我说我现在上班不方便
1539,4,哦现在在上班不方便好吧
2166,4,我现在不方便接电话我这边有事回头再打好吧
2529,4,对但目前为止我上班了回头再说好吗
786,4,我现在不方便我现在外面还在场四七等一下空了再跟你聊可以吗
2475,4,不好意思那个那个我现在有点忙先挂了吧
1701,4,是的我还在睡觉回头再说哈
1059,4,然后我现在在外面好好稍微再联系
2756,4,啊我回头给你联系我现在没空啊
2146,4,对我这会忙着呢回头再说吧
810,4,喂你好我现在上班
1231,4,喂喂喂不好意思我现在外面现在就是太方便接电话
1472,4,不好意思我现在在外面没听到
1976,4,哦哦哦不好意思我没空
1590,4,现在在上班不方便了不方便说这个
348,4,你好我我现在在忙啊
2989,4,这样子那天天现在太忙了
3123,4,我现在没空我现在在注册身份这样子的哈
478,4,我现在没空跟你说这我在外面办事
3019,4,我在忙着呢回头再聊好吗
2554,4,我现在忙着呢那个回头再打电话吧我现在上班呢
1218,4,啊我一会给你回好吗我正好在外面呢
1014,4,不好意思现在上班那个但是不方便接电话您要不明天给我打吧好吧谢谢
1761,4,好好好没时间忙的好好好
2154,4,哎是这样子我现在外面吗然后呢在库房蓓蕾这个事
91,4,但是我没有时间我加班呢有空再说吧再见
338,4,哦现不方便在上班呢啊
23,4,雅是达成啊你去做一些东东莞那边吗
2830,4,我现在不太方便你稍微晚点再打吧好吧
381,4,哦我现在在外面没时间
2532,4,我现在不太方便好吗那个回头再聊吧
2942,4,哦哦哦现在不得空啊回头再在这个哈
2424,4,现在我有点忙晚点再打电话行不行
2745,4,不是我现在这边有点忙好吧完了回头再说啊
3225,4,对的我现在有点事回头我给你打好吧
305,4,我是但是现在我在工作有方便
1964,4,啊对我这会不大方便回头再说好吧
2206,4,你看这样子啊那个我现在在忙哈回头再说好拜拜
1982,4,啊回头再打我这有事呢行吧谢谢
2340,4,不好意思我现在我现在在车上听不到回头再说
2591,4,好好目前在没空啊我太差
1354,4,啊你好我现在那个啥在上班呢不方便接
3163,4,啊这个你晚点打电话吧我这会儿有事呢好吧
1145,4,不好意思我现在外面有事
1517,4,我现在在外面等一下再回你电话好吗
435,4,现在在在上班不方便接听电话
1904,4,账户涨我现在忙回头回头再说吧我现在有涨有事情好吗
2530,4,我现在有点忙每晚晚点给我打电话吧
1334,4,我说我现在上班在忙不方便
2542,4,我现在还在有事回头再说好吗是的是的
2705,4,脏话我现在在开车不能打电话晚点打给你好吗
743,4,哦现在在上班不方便好不好
2922,4,我现在忙着呢顾不上啊回头再说吧
1238,4,不好意思但是我有点不方便啊我现在在外面是啊
2231,4,我现在在工作啊到时候回头再说好吧
3146,4,我现在有点事情好好就这样吧
721,4,现在我在外面好吵有点稍等一下我回你电话好不好
344,4,嗯那个我现在上班了不方便
218,4,稍等一下稍等一下我现在有点事哈我在忙哈
1851,4,你晚点打电话我可以吗
526,4,那个我现在在外面啊不方便有点事
862,4,啊您不好意思我现在上班不太方便
1256,4,嗯现在在上班不方便说
1999,4,啊我不我现在有点事我待会给你说啊别急啊好好好好好
2245,4,是的不好意思我现在不太方便回头我回头再说吧好吧
2038,4,这样子先把这边开会呀
1447,4,我我在这上班不方便好吗
652,4,我现在在外面太差了
644,4,现在不方便我在外面不好意思
1402,4,是是是我现在在上班好吧不方便有什么事吧
2473,4,我现在在开车好吧啊好好
1707,4,啊这样子我现在没时间给你零二谢谢
1938,4,你要不晚点再打电话过来可以吗
1771,4,是的我现在我在国外我我不跟你说这只是了啊拜拜一个
1473,4,我现在在外面好吧
2089,4,是我原来在里面有一个就是购买一个那一万多快钱的那个那个我回头我回来跟你联系吧现在比较忙好吧
3141,4,我这会不方便说完了回头再说啊
2181,4,不是那啥没有正忙着呢回头聊呗行吗
2331,4,是的因为我现在有事情了我后面我注册一个负面的
1806,4,不太清楚了不好意思我现在不太方便晚点回复好吗
316,4,不好意思啊要不这样吧等下午吧下午吧好吧我现在在看合同不好意思
563,4,哦现在还不方便现在在上班
1883,4,我现在我现在在忙回头再说吧现在现在忙有点事
941,4,我现在在外面没听懂你哥哥但是刚才找过来行不
245,4,哎要不顾潇我现在开开的车
2683,4,哦不好意思说错了现在样子
2017,4,哎我现在上的这边不方便接电话能不能玩晚点还的
920,4,我现在在忙也不方便接电话我就上班
2370,4,现在不方便我现在有点事回头再说吧
620,4,在外面远远是哈等一下再回来
2316,4,那个不好意思我正在忙
2571,4,单身中我想说你能不能下午晚点再给我打电话是有点事
695,4,我那个那个我现在在上班呢不方便啊
1739,4,啊不好意思我现在有点忙晚点再打电话
625,4,是的是的我现在在外面有点事情等我回去你再等现在不方便好不好
424,4,嗯你好我现在忙吗
3020,4,不好意思我现在在忙啊回头再说吧
1077,4,嗯我现在没空在外面
2025,4,对的那个我这会不方便回头说好吧
553,4,不好意思我现在在外面去查一下不方便
1015,4,现在上班呢不方便接电话
826,4,是的现在我在外面不方便在打电话啊不好意思啊
858,4,但是我换了几楼我找着我在外面
2586,4,是但是我现在没有时间好不好回头再聊啊
2535,4,是胎生不过我现在没空哎回头再给我打吧
2555,4,这样子我我在外地我现在外地我一会给你们联系好吧
2786,4,哎对对对好好我这有事情回头再说好谢谢啊啊
265,4,我在地铁上做车了一号你说
106,4,呃我我这两天摔骨折了住院了在医院方便吧
821,4,我现在在忙在在忙好了我联系你好吧
1742,4,这样子因为我现在还在上班学习方便哦
760,4,是不过我现在我现在那个在外面不方便接电话要我回头再给你回过去行吗
799,4,不好意思让我在上班不方便
291,4,哦现在不方便啊现在是
7,4,方便现在不方便对对对在万忙着呢
2192,4,是晚点跟我说好吧我现在不方便
1264,4,对呀我在外面出差了给他的
2527,4,我现在在上班我不太方便好吧回头再说吧行吗
689,4,现在上班不方便还没有别的事情
1428,4,现在不方便跟你说说我上班呢
673,4,你啊你好你现在我在忙啊
2561,4,哎呀好好好我有事下来啊
671,4,不好意思我现在忙有时间再给你好吧
2167,4,我现在不方便啊嗯回头再跟你联系可以吗
765,4,啊我现在上班你不方便接电话
254,4,哦现在忙着呢嗯
889,4,啊我现在不方便然后在外面呢有什么嗯以后再聊啊
488,4,是的我目前我正在上班可能不太方便给你说
1020,4,哎我现在在外面呢
2643,4,那个不好意思我现在在睡觉了
1253,4,我现在在外面有点忙不好意思
2283,4,我现在在八号等一下说好吧好像我的开车好好拜
534,4,哎我现在不方便现在在上班好吧
2809,4,啊那我现在正忙回头再说哈
1568,4,那个我身份证上班不太方便好吗
3125,4,退款马上来回头再说好吧
2343,4,我现在有事忙回头再你说
901,4,我现在在上班现在不方便
449,4,啊你说什么事我现在外面呢我现在有点事情
3245,4,回头再说吧我这正忙里啊
2344,4,那头我现在有事回头再说好吧啊
1811,4,我现在有点事回头你再打给我吧好吧
2341,4,啊对对对而不是我现在在在开车不太方便晚点打电话过来不好意思这有问题啊
334,4,不好意思我晚点跟你联系吧因为我现在在外面
2740,4,我晚点给你打电话好吧我现在工作了对吗啊
2197,4,啊这个现在不方便说啊我回头给你打吧啊
2077,4,是的我现在在忙回头再说
1265,4,嗯我现在在上班不太方便
1721,4,不好意思啊回头这联系吧好吧这会儿有点事儿
572,4,我现在在外面好吧再见
155,4,啊不用不用谢谢了我还在工作八八啊
2539,4,是的好好我我都我都忙着你登录给你联系就会再有耽误了再耽误六十好好好
545,4,我说的是吧但是我没在家我在外面
3067,4,我现在不方便回头我再给你回电话吧好吧
1827,4,我是的等我回头有时间再聊好吧现在有点忙
648,4,这个没有我现在不方便现在外面好
2289,4,那我现在在忙要不晚点打电话好吧
2434,4,二是我现在有事我这一个电话可以吗
3131,4,哦哦哦没时间来聊这个嗯
3076,4,你们他妈与我现在忙着回头给你回电话好吧
734,4,我现在外面有事的等一下说吧好不好哎
3207,4,哦我现在不太方便回头再那个联系你好吧
1893,4,哦我现在在上班呢不方便谢谢啊好好再见
550,4,啊我现在不在成都我在外面出差啊
3240,4,那我现在这里也挺不方便说晚点再说好吧
3218,4,嗯那个回头吧我现在很忙
829,4,啊不好意思我现在还在还在还在上班而且现在不方便
2005,4,我现在那个那个正在忙不好意思
794,4,哦那个我我现在在上班不方便
2131,4,要么你晚点打过来吧好吧现在跟他不太方便
3114,4,对但我现在不方便在开会晚点再说啊
1504,4,我现在上班呢不方便啊
2079,4,啊这一个是不方便
1229,4,那我就在外面出差
2943,4,啊我这边有事回头再给你打
295,4,是的是的你等一下打给我们吗
1858,4,不好意思晚点打电话给我好吧我有事
2632,4,这样子吧我下班了你再给我打电话吧我现在上班呢也就六点多钟再打给我好吗
1857,4,啊对对对我我但是我我现在在有点事要处理回头再联系好吧
1754,4,对我这会有点忙回头再说好吧
2238,4,哦感冒回头再点再说吧
2054,4,现在不太方便说我现在上班呢回头再说吧
275,4,是的不好意思我现在不方便说话
527,4,意思现在外面忙着啊不方便好吧
1670,4,啊是这样子的那个我正在忙着的
3202,4,哎我现在忙好好有空这边很那个不是借钱
871,4,不方便聊好吧现在正忙着呢在外面办事呢谢谢啊改天没有
3203,4,我我这会儿有点事啊不方便说话回头再聊好吧
802,4,我知道是我现在在外面呢不方便说回来说行吗
682,4,啊在说现在在外面不太清楚不太在开会
1913,4,是的不过的话现在我帮助你晚点再打电话给我吧好吗
1972,4,回头再说吧我在开车啊
1255,4,我在上班现在不方便
1832,4,我我现在中午的时候我们餐饮的比较忙回头你回头再讲嘛下午的时候在家好吧
852,4,我现在在外面呢
1263,4,喂你好我现在忙着你等有时间了行不
3175,4,您能晚点给我来吗现在不方便
1268,4,啊我现在外面出差没有回去再聊啊
1207,4,啊不好意思我现在上班不方便接电话
549,4,啊现在在上班不方便说话好吧
2623,4,哎我现在正忙着呢回头再说行吗
2694,4,我最近没跟我最近忙呢这个工作房子回头再说吧好吧
2467,4,是这样子我现在在开会不方便要不完就给他好吗
1812,4,我现在在忙回头的电话好吗
1211,4,哦我现在外面听不到
2514,4,那回头再联系吧我在外面呢好吧
2518,4,我现在不方便接电话不好意思我回头回给你
1194,4,哦我现在外面也不方便
1747,4,我回头跟你说吧我现在工作的很忙的啊好吧
1552,4,哎呀现在我在上班不方便说
1969,4,啊那个不好意思我现在正在上班没办法接电话那个回头再说吧好吧
2345,4,行这样子等下再说吧哈
1349,4,我在上班不方便不好意思
1850,4,嗯回头打过这会不太方便
213,4,不好意思我现在在忙你明天办好吗
1120,4,我现在说不方便忙着呢上班呢
1829,4,哦哦哦我我等一下再给你说好吧我现在有点忙
1176,4,现在不方便接听电话在上班哈
837,4,啊我现在不方便在外面桌上呢
2307,4,是这样子我现在在忙好吧因为说有时间的话我们再联系好吗
1160,4,那个是的那我现在上班不方便
2112,4,不好意思我在开车一点事情哈啊谢谢你啊好好好
2707,4,啊我我现在不方便回头再说吧好吗
1411,4,啊我现在在外面讲话都听不到在内个都算
1733,4,我现在在忙我现在绑定一下好吧整整一个同行赠送
1437,4,我我现在在外面有事情啊
286,4,喂你说我听不清你高兴好不好
2435,4,我现在我就观察一下先回头再说啊
1872,4,不好意思我现在在开会回头打行不行
1446,4,啊我现在上班忙我不方便接电话
2870,4,嗯好好现在有点忙不好意思啊
2750,4,这会没空等我开会回头再说好吗
41,4,我现在开着车好吧
3174,4,我在开会呢回头再说好吧
2251,4,那个我回头回头再说吧
2533,4,这个啊这个我稍微晚点我再给你电话沟通吧现在不太方便好吧
1923,4,啊现在有事了啊回头再说吧啊
3119,4,我现在没有空好好谢谢
1965,4,哦我现在那个我回头再说好吧我现在随便在在前咨询吗
2483,4,我现在有点事情等我回头给你打电话吧
2104,4,好好啊暂时没空下次再聊啊
2450,4,我现在不方便接电话回头这些好吧
425,4,我现在上班等要不方便接电话
2889,4,那个我回头再给你再再回拨有现在先忙
2887,4,我是在忙回头再打
1328,4,现在网点的话人在外面吃饭呢
705,4,啊不好意思我现在外面不能有事不好意思
2021,4,哦唔是我现在我现在有点忙我回头给你打电话行不
1777,4,是但是呢你们用你们这个情况太复杂了回头再说吧好吧好吧
3127,4,不好意思我现在想换一个了接电话不方便回头我再给你钱花可以吗
1498,4,我在上班呢打电话也不方便
842,4,为毛我现在外面忙
1533,4,这样大的啦我现在外面等我回去了是吧
1637,4,不好意思我现在在外面有点事我回头再给你打吧
2033,4,不好意思啊我现在在忙那个
1758,4,我现在有点忙回头再说吧好吧
3011,4,这个回头再说吧我现在不方便
1624,4,哎你好你好你好你我现在上班你稍后下班打这个电话好不好那先这样好拜拜
1325,4,不好意思我现在在外面不方便接电话
2524,4,目前是单身但我现在在忙工作没有时间接听电话回头再说啊好再见
450,4,我点多现在在外面忙啊
227,4,我现在忙着呢不用了啊
1254,4,二零不好意思先上班不不方便说好吧啊
2637,4,我现在不方便接电话那回头再说吧好吧
2774,4,不好意思晚点再跟你说吧我现在在上班不方便
1588,4,我现在在外面我现在没空然后父亲再说吧好吧
3043,4,哦现在没时间啊好好嘞
2282,4,我现在有点忙回头再给你说吧好吧
3134,4,你好以后再说嗯好好好
1659,4,你稍微晚点再给我打开吗我现在正忙了一个小时以后
2428,4,呃是他那个我现在呃有点那个回头再联系好吗
2290,4,稍微等一下稍微等一下稍微等一下好吧我现在有点事情好吧好好好好好好
819,4,不好意思那个我现在在忙我在外面呢
56,4,哦是呀但但是我现在没有时间啊谢谢
3138,4,我现在有事呢回头再说哈
1734,4,我在忙回头在这个网上淘宝
2179,4,但是我现在我这边不太方便找了展示你稍微晚点打
668,4,我现在有点不太方便不好意思啊我在上班
250,4,我我这自己看就行了不用我现在还忙着的工作了
1759,4,是啊我现在忙着呢好吧等晚点吧打电话
1970,4,好好好我现在在上班了不过
2414,4,现在有事回头我回去接电话
51,4,我没有时间回复我要在忙
2465,4,我在开会了回头再说
1689,4,那是我朋友帮我搞的我现在开会回头再说好吧
357,4,我我现在在外面哈现在不方便费的问题
2537,4,我现在有事啊回头再说吧行吧
1356,4,啊现在在上班啊不方便哈
1347,4,嗯我现在上班不方便
3058,4,是那个我这边现在有点不方便回头那个那我们这联系行吗
1657,4,那个等一下晚点再聊我现在才算不方便
1493,4,现在不方便我在上班不好意思
2362,4,啊我现在有点忙回头再说好吧
2844,4,行谢谢啊我现在很忙回头您稍后打过来吧行吗
1939,4,是的是的我现在不是太方便我晚点跟你说好不
2670,4,那这样我现在那个有何点事我回头再说好吧
1013,4,哦我现在在外面不方便嗯啊
1395,4,哦没事了现在在外面
1376,4,哦我现在上班不太方便啊
1027,4,我现在在外面呢有事
3051,4,晚点打电话好吧对对对你反正打给我好吧我再找找的朋友
1193,4,好好好我现在上班不好意思啊不方便
1332,4,那个我现在上班呢不太方便接电话
796,4,我现在正在上班不方便说话好吗
1878,4,啊我我我现在没空说回头再说吧好吧这会忙着嘞好吧
3038,4,哦那什么那现在我开车了对不起回头再说吧
1481,4,我现在忙着等下再再给你那个我现在在外面
3122,4,哦晚点再打吧现在不方便
2086,4,对呀我现在是单身但是我现在有有一个工作再做很忙的都没时间呐
178,4,这怎么那边还是上班
391,4,是现在不方便上班呢先先这样啊这方面
1789,4,没没没没有啊好好谢谢我现在在开会呢等会再说吧好吧
367,4,您好我是上班不方便接电话就这样了拜拜
958,4,待会没空我在家里我在外面吃饭
1248,4,啊是我现在在上班不好意思啊方便接电话
304,4,福彩饭钱忙着呢那你能不能稍后呢是的
3000,4,我现在没时间跟你聊等下晚点再打电话啊
1433,4,对我现在在上班我不方便接电话不好意思啊
742,4,我现在在外面有点事情都好的你说电话好吗
2833,4,不好意思我现在没空啊先这样子
583,4,我现在在忙你好啊我现在在忙
1631,4,哦现在上班不方便点啊
2803,4,啊行我现在马上回头再说吧好吧
466,4,对联系我我现在不方便谈这个在上班呢
1695,4,不好意思那个我我现在就那个什么忙着呢然后再说吧好吧
1557,4,我现在在忙我等会回给你好吗
2706,4,是的但是我现在上班现在不方便晚点给我电话好吗
113,4,不用不用我现在有事了
1009,4,我现在在上班呢不好意思好不好意思我方便接电话
2751,4,好好好先等一下不说这个我现在有点忙
86,4,呃现在不太方便
1199,4,哦在上班啊不方便
1502,4,天猫定向顾不上我现在外面呢
1681,4,我我现在没有时间回头再说好吗
2418,4,啊那这个机主虽然没在这里我帮忙接听呢你有空要再打吗就这样子
565,4,对的待会我现在外面有点事情
684,4,啊是我在忙啊不方便讲话不是上班啊
754,4,现在是这个我现在在上班不方便接电话哈谢谢啊
1338,4,不好意思我在外面不方便现在
1021,4,我这边上班不太方便说话先这样好吧
2389,4,我出行我现在有事情了他回头我看一下
1277,4,哦那个我现在不方便这上班呢
476,4,对但是我现在在上班不方便打电话
3102,4,我我现在忙晚点打电话吧
586,4,我现在在上班呢所以不太方便
191,4,啊我现在不方便接电话我先上着班呢
1464,4,我现在在外面呢晚点再修改吧
973,4,哎哎我说我现在因为他上班不方便接电话
2910,4,哦回头再说我开着车在高速上了
1815,4,啊我现在有点事情呢回头再说好吗
2209,4,我现在没空啊双十一这样子
94,4,对不方便好吧挂了
98,4,我现在不太方便不好意思
2564,4,我现在有点忙啊回头再说
500,4,明天上班不方便
3003,4,那个我回头再说吧现在有事好吧
1065,4,我现在上班也不方便有时间再聊好吗
1069,4,在我在上班现在不方便讲话
2835,4,不好意思我现在有事回头再聊
1260,4,哦我现在上班都不方便
1393,4,啊我现在在上班不方便聊哈谢谢
225,4,嗯很小现在没时间太忙着啊
2966,4,哎我现在有事啊好不方便啊啊好好谢谢你啊
3167,4,喂你好我现在有事啊我们回头再说好吧
