,label,keyword
1765,2,哦哦不是的哈
2510,2,哦我试了已经
291,2,呃我有对象了
2180,2,哦不是下
1216,2,谁不是
969,2,哎不是不是啊
2791,2,你说你弄错了
2770,2,错了错了弄错
1305,2,哦不是不是了
2682,2,嗯不担心了
514,2,呃不是吧来吧
156,2,嗯你不打算了
1287,2,嗯不是对
2584,2,就现在不担心
2408,2,我都结婚
2515,2,啊已经喜欢了
338,2,打错
1558,2,嗯不是那我
1271,2,挂了不是
2519,2,我已经关闭了
398,2,不是挂了
2904,2,说你弄错了吧
1732,2,那个不是那个
874,2,那我不是不是
2248,2,没有都结婚了
2311,2,我正在谈一个
1184,2,还不是
1368,2,不是不是的哈
2055,2,不是要了
1977,2,呃不是不是嗯
1714,2,嗯呃不是了啊
566,2,呃不是嗯
69,2,哎我有对象
1785,2,啊不是吗
597,2,嗯不不是
1636,2,嗯我我我不是
1177,2,不是好知道了
1418,2,嗯不是的是啊
1625,2,嗯不是好嗯
401,2,我不是回
866,2,嗯不是是是
975,2,不是了嗯嗯
1244,2,呃不是要了
1241,2,不不是哈
505,2,我不是打错
769,2,嗯不是我打的
197,2,嗯不是冻结
28,2,嗯有女朋友啊
1465,2,啊那不是了
73,2,我不大声
2059,2,嗯那不是的
1042,2,不是不是写了
906,2,嗯嗯不不是是
2636,2,还有结婚了
192,2,嗯正在谈
2755,2,弄错了一个
1397,2,哦不是呃不是
2709,2,我没有担心啊
58,2,哦最近找到了
2971,2,我一直打错了
119,2,栾大打错
1775,2,嗯不是的嗯
128,2,什么王打错了
2095,2,哦行不是的
1217,2,我说不是
594,2,不是说
86,2,有的有女朋友
751,2,不是不是
884,2,不是吧嗯
262,2,嗯你打错哈
1066,2,现在有了
440,2,啊不是别打了
828,2,好的不是了哈
2756,2,不行我他是谁
1808,2,哦不是的哈
686,2,啊不是谢
154,2,打错号了吧
484,2,用了不是
1252,2,但不是
1421,2,啊不不不是
2181,2,哦不是单身了
2704,2,呃我就结婚了
2836,2,我这边弄错了
1981,2,哦没不是不是
1502,2,哦我不是但是
2589,2,哦已经成家了
2609,2,我是担心干嘛
3122,2,我现在不行
2319,2,哦现在不是吗
2143,2,不是我我我是
905,2,哦呃不是
1265,2,嗯不是的写
129,2,妈逼
1768,2,哦不是了不
3067,2,我妈妈妈逼
2228,2,啊不是了嗯嗯
94,2,对我找到了
2091,2,哇我不是
2357,2,哦结婚哪哪里
2545,2,没有注册还是
2981,2,哦是弄错了
1489,2,哦不是喽
1501,2,不用啊不是
535,2,不不不是吧
2462,2,嗯没时间注册
2808,2,我们打错了吗
1658,2,我现不是不是
410,2,不是没
2690,2,我不是担心呐
77,2,找到了吗
2892,2,啊你弄错了
2289,2,我现在不是吧
82,2,呃我找到了
1600,2,诶不是啊
1159,2,不是他吗
723,2,啊不是这
1067,2,不是吧三
2118,2,呃不是我弄的
2045,2,呃不是不对
590,2,就不是
2603,2,啊我不注册
135,2,不张生啊
2676,2,哦那结婚了
2062,2,你不是了哦
1510,2,哦不是不不
601,2,哦嗯我不是
252,2,现在有老婆好
2202,2,啊不是的亲
587,2,不是吧
1832,2,没不是不
118,2,呃我有对象
2832,2,钱弄错了啊
491,2,哎不是不是嗯
2513,2,哎我没有注册
595,2,不是是是啊
931,2,啊啊不是了
3125,2,哦毛不行
56,2,我有老婆了
1995,2,我不是的
1789,2,我不是她生的
1455,2,我说不是了
502,2,啊我说我不是
1202,2,不是没没没没
303,2,怀孕
2872,2,嗯实在不行
2527,2,啊没注册过啊
3070,2,弄错了啊好的
83,2,我是孩他爹呀
289,2,哦有女朋友了
246,2,我有女朋友
384,2,啊不是不是了
3022,2,哦不行啊啊
1491,2,不是在
1103,2,啊我想不是了
775,2,我现在在在谈
2193,2,啊这不是
2340,2,在选择结婚了
2862,2,嗯实在不行的
2938,2,啊没事了不行
3041,2,不行行
730,2,不是不是我靠
1331,2,现在找到了哈
116,2,嗯结过婚了
121,2,找到了咋办
800,2,哦不是了请讲
54,2,哦我找到了啊
1760,2,哦不是对
1664,2,不是了不用了
1040,2,哎不是
2147,2,不是我想问
454,2,你不是了不是
1079,2,我的不是
1894,2,这也不是我的
2015,2,嗯是的不是的
2403,2,啊现在不是啊
2627,2,结婚了再见
1076,2,呃你不是的
2268,2,哦现在不是嗯
3006,2,哦没事了不行
1611,2,哦不是挂了
1632,2,不是我有了
1456,2,不是哪的
1935,2,不是对那个
1570,2,啊不是就毁了
2793,2,弄错了弄错了
2122,2,哦不是的不是
1749,2,没不是不是
1754,2,啊不是吧是吗
1039,2,哦不用了不是
189,2,我有女朋友啊
1884,2,那不是嗯
2829,2,不是这个东西
961,2,啊不是啦哈
2013,2,嗯也不是了
2880,2,哦我我弄错了
2197,2,你说不是
1721,2,不是不是我嘞
983,2,嗯我不是哈那
279,2,啊我结过婚了
2980,2,我现在不行了
2599,2,我注册了玩的
2034,2,也不是不是
1560,2,哦不是了嗯
1548,2,不是不是自荐
1197,2,不是的好吧
1947,2,嗯啊不是了
847,2,不是你说我
1141,2,嗯他不是了
1669,2,不是吧知道了
1036,2,不是啊不用了
2939,2,嗯暂时不行
1988,2,我不是在那
1355,2,不是是对
1921,2,不是我找那个
518,2,嗯嗯这不是啊
2749,2,啊现在不行啊
89,2,现在谈谈错了
1770,2,哎我我不是啊
2087,2,而且不是不是
1088,2,啊不是
531,2,啊我不是不是
831,2,那个那个不是
2274,2,不是在家啊
2565,2,注册着玩的
610,2,哦不是的了嗯
1298,2,不是啥吧
1513,2,这不是那个了
2866,2,我没兴趣北京
897,2,不是您
1073,2,他是说不是
297,2,嗯正在谈着
2003,2,不是的是吧
1859,2,那就不是了
512,2,没有已婚
2064,2,不是我我是吗
2046,2,呃这不是
2532,2,我要结婚吗
1284,2,哦不是他去拿
2364,2,嗯已经早上了
3009,2,啊不行呀
328,2,啊有对象啊
573,2,呃不用了有了
1160,2,啊呃不是
1559,2,呃呃不是嗯
1903,2,不是单身找到
2901,2,要不能没用吗
564,2,不是您哪
362,2,我也不是不是
525,2,那你不是
1031,2,嗯我不是了啊
2299,2,哦不是单车
846,2,我不是人
1653,2,啊不是的好吧
1902,2,好不是吧嗯
272,2,不是有老婆了
2611,2,不是我结婚啦
1026,2,不是三三
2009,2,哦不是不是是
2302,2,不是在您再见
2955,2,一直搞错了吧
568,2,嗯不是不是是
2070,2,不不是啊但是
2184,2,不是啊谢了啊
2895,2,啊我不行了
261,2,我找到了啊
1,2,孩子都好大了
1646,2,呃不是打错
144,2,哦我有对象来
631,2,哦我不是在身
1375,2,不是不是吧
2204,2,嗯不是单身了
2139,2,你刚不是我
1245,2,哎不是的不是
1980,2,不是你说啥
1524,2,嗯对不是
133,2,负担是吧
1365,2,不用了不是
606,2,你现在找到了
218,2,我有对象了
1885,2,啊不是好嘞哎
109,2,有老婆的人啊
926,2,不是的饿棉的
276,2,现在有老婆啦
1398,2,不是啦不是啦
1251,2,不是你那个
940,2,那不是我填的
2740,2,哦哎呀不是的
367,2,不是的啊
151,2,不是单层好吧
1956,2,嗯我不是嗯啊
819,2,我不是单
63,2,找到了懂了
865,2,啊现不是
2465,2,已经换了
2577,2,哦我结婚
2494,2,找到了已经
2830,2,嗯弄错了吧
657,2,不是搞了玩的
1445,2,啊不是挂
2030,2,你不是的
265,2,哦不打算了
733,2,啊不是是是
159,2,你妈逼的操
1377,2,不用不是不是
632,2,啊他那个不是
2141,2,不不不是
776,2,不是你找了吧
997,2,嗯我嗯不是
806,2,对不是不是啊
1095,2,那不是好
3107,2,可以加打错了
1654,2,不是啦哈
107,2,有老婆
3008,2,哦不行哦好吧
1684,2,呃不是好
317,2,我的女朋友了
1667,2,嗯这不是啊
2762,2,呃我我没兴趣
2819,2,嗯那说弄错了
2626,2,啊已经说朋友
894,2,嗯不是我呀
2076,2,我我我我不是
1578,2,不是不是单穿
1544,2,啊不是单身
835,2,哦不是啊
1056,2,哦不是写了
201,2,正在谈着呢
344,2,啊我有对象了
1395,2,哦不是呢
2859,2,啊不能啊谢谢
534,2,我不是写了
3132,2,但是还不行
2067,2,嗯是的不是了
925,2,那不是我
2695,2,还早一结婚啦
280,2,啊不是等一下
1603,2,啊对不是错了
1182,2,嗯你不是了
412,2,哦不是了哦
3010,2,那弄错了吧你
739,2,不用不是单身
2812,2,诶弄错了吧喂
1549,2,不是谁
2928,2,弄错了我那个
2313,2,喂我结婚了
549,2,我不是在上吗
1940,2,呃我不是了
2851,2,啥你弄错人了
1777,2,呃不是了好吧
1264,2,哦不不是的
117,2,呃有对象了
1211,2,不是的不用啊
1055,2,不是我要那个
689,2,哦不是刚
1508,2,啊不是吧啊
1030,2,啊啥他不是
2707,2,在结婚了吧
2759,2,啊那不行啊
3124,2,哦我现在不行
1482,2,哦不是的好吧
2083,2,嗯不是你说
1918,2,呃不是但是
2952,2,没有啊弄错了
322,2,啊有了找到了
2209,2,哦这不是的
3065,2,可能弄错了的
1469,2,是的啊不是的
1443,2,不是啊不是
2876,2,哦弄错了
1315,2,啊不是好吧
443,2,不是我不是我
768,2,他不是
561,2,呃不是啦嗯对
1563,2,嗯不是单身吗
2246,2,是呃不是不是
416,2,哦不是不是吧
2048,2,哦不是好了
2888,2,呃我不行了
2406,2,珍爱网搞错了
609,2,啊这不是了啊
421,2,哦不是但是
1230,2,哦你不是
1979,2,不是不是那
2335,2,不单车
515,2,钱不是我的吗
1619,2,不是啊写好了
1213,2,哦现不是好
2890,2,嗯哦那个不行
2339,2,呃不是啦已经
2835,2,我那是弄错了
1149,2,啊不早不是
1890,2,不是不是嗯好
2376,2,哦你结婚了
1278,2,不是我填的吧
1057,2,不是我啊
2774,2,嗯那个是弄错
316,2,嗯不当真
206,2,啊我都有对象
2893,2,嗯弄错了没有
2433,2,啊现在你不是
2379,2,没注册过啊
2940,2,弄错了是这吧
1528,2,哦不是了是啊
784,2,啊那不是
3101,2,那个弄错了你
2057,2,不是的我是
2535,2,现在不是了写
2239,2,哦那个不是吧
2063,2,啊不是不是嗯
2157,2,呃我不是
1376,2,夏不是
1188,2,我不是的啊
596,2,不是啊是吧
219,2,不是有对象了
1952,2,不是我那个
1733,2,嗯不是不是的
1386,2,嗯不是你
408,2,我想不是了
2983,2,也不行吗
1077,2,对呀不是
1917,2,啊不是好的
2152,2,不不不不是好
2618,2,没有没在家啊
2308,2,啊我注册完的
2912,2,没时间不行
2227,2,不是单身啦嗯
1322,2,嗯不是了啊
2874,2,我不行啊
2148,2,嗯不是单身呢
2109,2,嗯不是在的
3108,2,我现在我不行
2173,2,嗯不是的亲的
96,2,呃不是当真了
2578,2,我又结婚了
1878,2,哦我我不是
1185,2,不是单呢
2933,2,哦这个这不行
14,2,我我结过婚了
2056,2,嗯错了不是
554,2,不是不对对对
2124,2,哦哦不不是
465,2,啊不是挂了吧
1089,2,啊不是是冯
1701,2,哦这不是了
1821,2,呃不是就没了
335,2,我要有在谈了
1150,2,啊不是有啊
2006,2,不是的行
460,2,行啊不是了啊
3112,2,你好没弄错了
755,2,啊哦哦呃不是
2542,2,不是我结婚的
2772,2,呃不知道不行
1309,2,哦不是好挂了
1616,2,嗯并不是
1915,2,那我不是了
382,2,不是不是我的
2554,2,怎怎现在不是
557,2,哦现在没了
2174,2,我我现在有了
2383,2,呃不是结婚了
729,2,不是我又改
1093,2,啊我我不是
2920,2,还不行吗
2679,2,不是结婚过了
2825,2,啊诺平那不行
864,2,哦不用了有了
603,2,不是嗯呢
1224,2,我不是那
34,2,都是怀孕的
921,2,不不是的
1731,2,好呃不是
2848,2,呃弄错了啊
2136,2,我不是好吧嗯
2348,2,没有不担心了
2397,2,没有啊结婚了
1125,2,诶不是的
698,2,不是他
1094,2,呃不是我是
625,2,不是吧不是
977,2,呃不是吗
2271,2,注册那个
2360,2,嗯没有注册过
1849,2,哦不是了不是
1143,2,没不是单身
1759,2,不是单身了吗
2957,2,那个弄错了吧
2724,2,喂你结婚呢
2534,2,我也没注册呀
1232,2,不是不是吗
178,2,嗯有女朋友了
1555,2,不是我是我
2112,2,呃我不是叫
1697,2,不是的
1993,2,不是我在哪
1316,2,哦不是我弄的
347,2,嗯不打算
2531,2,现在找了一个
2857,2,哦不行谢谢哦
127,2,我找了找到了
2127,2,不是我是说
2277,2,现在不是三三
486,2,呃不是那是
1155,2,哎不是的了
481,2,诶不是这
2290,2,哦我怕结婚
184,2,在正在谈了
1032,2,他不是不不对
550,2,我不是哦
114,2,打错字打车的
364,2,哦好啊不是了
306,2,我有老婆的
3072,2,你们搞错了吧
1380,2,那不是的了
2131,2,那不是我搞的
3025,2,没有不是单身
618,2,啊你不用不是
2314,2,呃现在不是
1362,2,不是我就完了
1509,2,嗯不是我是了
695,2,啊不是的不嗯
451,2,哦不是我是
359,2,不是啊不是吧
1142,2,不是那也找找
1190,2,不是不是啊嗯
32,2,啊结过婚了
76,2,哦结过婚了
2754,2,谢谢弄错了
2778,2,那个是弄错了
97,2,呃我有老婆的
3106,2,哦不行再补
321,2,哦找到了
501,2,好不是好
2255,2,我没注册过呀
2775,2,讲不行
2881,2,我们打错了哦
2680,2,结婚了呀
2367,2,我这我结婚了
2305,2,嗯是不担心
2343,2,不是注册完的
2445,2,哦没注册了
3058,2,现在没兴趣了
902,2,哦不是单身哪
1893,2,不是我不是嗯
450,2,不是我我不是
459,2,我不是我老了
2989,2,哦弄错的了
2670,2,我我不担心
420,2,不是的不用了
1581,2,现在有了好了
1384,2,对呀不是了
1520,2,哦不是你看哪
2405,2,嗯结婚了已经
1710,2,口号不是不是
1939,2,哦不是的了
1540,2,啊不是了有了
1018,2,我不我不是了
2096,2,不不不是不是
3104,2,啊这不行
1931,2,哦行不是
479,2,哦不不是哦
1728,2,哦不是打错
2553,2,我结婚了再见
2198,2,他不是的了
2426,2,哦已经交了哈
959,2,那不是啊
2896,2,弄错了呢
2142,2,啊哦不是不是
636,2,不是不是挂哦
736,2,不不是知道
1783,2,嗯这不是不是
538,2,对那也不是对
2776,2,不存在不行的
2431,2,呃现在还不是
1852,2,不是你谁
1923,2,嗯不是单身我
1527,2,啊不是啊嗯
1394,2,呃不是男的
3015,2,呃不不能谢谢
2489,2,嗯结婚吗
1519,2,哦不是哈
1700,2,呃不是不是啊
234,2,不在我找到了
2457,2,我已经下完了
2084,2,嗯不是单身
1822,2,你这不是
2736,2,夫妻担心的
1755,2,不是吧挂
1225,2,哦不是的嗯
1389,2,哦不是单身
92,2,不是单身一楼
1470,2,哦那不是了
2001,2,不是的是呢
3099,2,嗯不行我去
2493,2,啊结婚呢
747,2,哦不是了写啊
781,2,不是幺二啊
2978,2,就是打错了呀
15,2,不打算不打算
637,2,不是在吗
1243,2,啊不是我是你
3040,2,不行谢谢
936,2,对咱不是
406,2,啊不是在谁
1561,2,不是吗
801,2,啊不是吧了
2544,2,结婚的结婚的
2731,2,除了一个
1317,2,我不是的对
2909,2,是不弄错了
1113,2,嗯那个不是嗯
789,2,嗯不用了不是
2629,2,哦没有注册
26,2,我操你有病
2809,2,上面没兴趣
2159,2,现在不是单身
7,2,惠州有对象了
586,2,我又不是哪的
1435,2,我我也不是啊
777,2,倒不是了
1943,2,哦不是里
1484,2,不是单身哪
2163,2,哦现不是
1318,2,不是死不完的
934,2,哦不不是了啊
81,2,嗯现在正在谈
509,2,我现在没没
2236,2,嗯我不是
1424,2,不是不是是哪
2333,2,哦结婚了哈
53,2,哦我找找到了
1837,2,啊不是单身了
266,2,呃找到了
1955,2,哎不是不是
2233,2,呃呃呃呃不是
1609,2,我不是在这
2061,2,呃不是是这
1634,2,我我有了现在
812,2,不是啊不是吗
2729,2,哎呀错了
1392,2,我现在不在是
2390,2,我不担心喽
1310,2,在不是的
248,2,找到了哈行行
706,2,啊不是不是啊
2423,2,我还没注册
767,2,二十不是不是
2506,2,公司嗯结婚了
714,2,不是不是大山
1151,2,不是了啊挂了
1529,2,不是我不用了
2004,2,啊不是疯了吧
929,2,我不是在
705,2,呃不是不
1417,2,啊不是他那个
2621,2,嗯已经缴了
1262,2,嗯不是但是
1342,2,不是你是
562,2,啊不不是的
1267,2,不是六
260,2,现在有人在谈
598,2,这他妈不是
978,2,不是我删了
1086,2,嗯不知道不是
1571,2,不是是那个
1343,2,啊不是啊好的
1694,2,不是母
2505,2,已经不去了
886,2,不是单身了
2132,2,不是不乐
1647,2,哦我不是在对
1574,2,嗯不是呃
1373,2,不是了好
477,2,呃不不是了
2081,2,不是不是怪怪
2840,2,啊弄错
735,2,嗯嗯嗯嗯不是
1505,2,不是啊是的
111,2,有女朋友了
254,2,我结过婚了
640,2,啊不是是咋
462,2,哎呃不是
2784,2,哦不闹没兴趣
1637,2,我说的不是
193,2,嗯就找到了
988,2,不是用不用
2220,2,嗯没不是啦
1854,2,啊不是我挂了
1483,2,呃不是不是哦
2849,2,哦不行哈谢谢
1920,2,呃不是为
3049,2,那个弄错了哈
216,2,一打错了哎
3030,2,苹果不行
2400,2,我想注册的
160,2,有对象了好吧
3097,2,嗯我现在不行
1272,2,呃不是的啦
1383,2,啊不是了哈
1851,2,不是的审呢
2948,2,喂这个不行
1608,2,他不是说
1257,2,不不是是
1740,2,我不是我不是
1495,2,啊不是单身好
810,2,不是但是
2439,2,已经有孩子了
918,2,不是我他对
2158,2,啊不是了好的
1058,2,但是不是谢谢
302,2,打你妈逼
1900,2,嗯不是啦嗯
1351,2,啊嗯不是
1029,2,啊不是但是
1060,2,哦呃呃不是的
2701,2,我早就结婚了
222,2,呃不是大三那
24,2,你妈逼啊
1865,2,呃不是的对
2214,2,哦不是那个呢
170,2,行打错了
390,2,我我我不是啊
2865,2,不会像不行
1862,2,哦那个不是的
2869,2,哦他们弄错了
141,2,哦不是单人
2384,2,哦我不是在家
1736,2,不是嗯不是了
2450,2,不担心的
1761,2,刚好不是不是
52,2,我有有老婆了
2757,2,嗯弄错了是吗
1628,2,啊不是有了
591,2,呃不是选了啊
1551,2,哦不是我不懂
100,2,现在不打算了
2954,2,交钱不行的
2962,2,嗯不行谢谢啊
519,2,哦不不是
257,2,不打算了
711,2,啊我不是
2661,2,啊没有了已经
472,2,不是了没了好
132,2,我现在谈点事
1615,2,哦不是的我
1270,2,哦不是我弄
1016,2,哦不是啦嗯
1781,2,你不是吧好吧
1210,2,这不是
2162,2,不用了有了
1195,2,啊不啊我不是
2221,2,现在又找到了
1863,2,在了不是的
2126,2,哦不是的是
2921,2,不对你弄错了
510,2,不是嗯
1901,2,哦不是是好
794,2,诶我不是说
3114,2,就是打错了啊
2649,2,没担心呢
2365,2,对已经结婚了
1486,2,不是不是不
2987,2,我不行
325,2,嗯不打算啊
973,2,哦不是单身呢
1201,2,我说不是啊
1518,2,他不是了
1223,2,嗯不是的啊
654,2,哦我不是了
1275,2,那不是不用
2497,2,我不是了已经
429,2,不不是啦
850,2,嗯也不是
575,2,就说不是的
900,2,哦不不是不是
1101,2,不是了行嗯
166,2,不是大声啊
1062,2,哦行你不是了
1744,2,嗯不是的是
250,2,嗯好好打错
1522,2,不是不是好了
734,2,啊不是了啊
1357,2,嗯不是好不是
2977,2,那是弄错了哈
150,2,不是找到了
1019,2,呃不是不是吧
2827,2,我们不行
2050,2,不是的少了
2946,2,没兴趣啊谢谢
863,2,那不是单身的
2530,2,啊不是单车
2471,2,哦现在不是吧
2175,2,不是是挂了吧
2121,2,您好不是不是
2927,2,嗯这不行
202,2,啊找到了
1695,2,不是幺三三啊
1645,2,账不是耶
1366,2,啊不是好了
821,2,没呃不是
1806,2,不是那是那是
3105,2,弄错了
3093,2,然后没结婚了
2742,2,哦不结婚了
1439,2,哦哦不是是好
990,2,嗯不是了好吧
2456,2,我现在不是的
1388,2,不是挂了啊
2355,2,嗯没有担心啊
425,2,没呃我不是呀
361,2,行啊不是
2105,2,不是的啦
368,2,哦不是哦
3026,2,啊现在不行了
2818,2,弄错了吗
1111,2,不是不是当天
1080,2,啊不是是那个
2270,2,哦我要结婚呢
387,2,不是啊咋的了
956,2,啊不是哈那你
2115,2,嗯不是单身吧
1090,2,不是呃是
2079,2,不是你那为
2479,2,不是啊咋啦
2581,2,我已经删掉了
1464,2,不是他不是的
2111,2,啊也不是
285,2,有有对象了
2718,2,我做现在不是
941,2,不是我是哪的
143,2,我现在不打算
545,2,哦我现在在谈
2902,2,对呀那不行
213,2,没有领结婚证
1757,2,不是我在搞了
1536,2,我才不是单身
2195,2,呃不是了不是
2356,2,哦是现在不是
646,2,哦不是不是哦
2404,2,呃没有注册
820,2,不是我找好了
2334,2,哦打错了再见
2591,2,对不是了再见
1390,2,不是不用了
1794,2,不是啦嗯行
2039,2,啊不是的是的
1408,2,不是我吃的
2963,2,哦没没弄错了
898,2,对不是我没
681,2,又不是来
1131,2,哦不是的你啊
2875,2,就是不对
2965,2,不行啊了谢谢
168,2,嗯结婚证
239,2,嗯我有对象
665,2,呃不是不是哎
710,2,不是不是没空
1452,2,嗯钱不是呢
2831,2,弄错的弄错了
2223,2,啊不是先
883,2,这不是哦
349,2,操你妈
2080,2,不是那不是
1121,2,他不是啊
2574,2,没有担心的
2800,2,我行不行
2440,2,啊不已经找到
1693,2,不是不是此次
1091,2,不是啊不是啊
2558,2,我结婚用谢谢
1367,2,哦不是这这
960,2,好的不是我弄
2012,2,不不是那个
699,2,呃现在找到了
787,2,啊不是了对
1686,2,啊不是咯嗯
1867,2,啊不是呢
1196,2,对不是
1737,2,我又不是
1872,2,嗯不是了是吗
2020,2,啊不是吗嗯
3087,2,那不行谢谢啊
1327,2,不是呃
2972,2,我们不能
294,2,行你妈逼
783,2,呃不是的哦
2371,2,啊我现在不是
370,2,啊对不是了嗯
1680,2,不是不是的啊
1515,2,嗯不不是的
2878,2,哦哦不行
2910,2,你弄错了不是
1276,2,嗯不是了不是
1020,2,嗯我不是了
3094,2,不行哦好
228,2,嗯找到了
113,2,成刚打错了吧
1004,2,不用不是
1352,2,哎哎不是
2134,2,不是嗯错了
8,2,聊女朋友了
2781,2,不行对啊得了
490,2,呃不是了是吧
1919,2,呃不是
1871,2,哦不是了是的
1481,2,啊我不是我
2613,2,嗯不不注册了
2500,2,战网没注册呀
444,2,嗯那个不是
1556,2,哦我不是嗯
1677,2,不是不是还要
2303,2,哦不不担心了
1804,2,不是我不吧
1778,2,哦我不是了嗯
1802,2,不是的挂了啊
1659,2,呃我呀不是
2168,2,呃不是啦哎
1593,2,啊不是去呀
2991,2,哦没兴趣啊
910,2,我不是的呀
2401,2,现在还不是了
2960,2,嗯弄错了
2392,2,呃不担心了
2624,2,呃不是啦现在
165,2,啊我有对象呢
2596,2,不知结婚了呀
1430,2,哦不不是在
1912,2,喂不是嗯
1248,2,啊不是啦
3064,2,弄错了吧嗯
766,2,嗯不是的不是
896,2,不不是的嗯
958,2,真不是
2326,2,不担心吗
2741,2,已经不是的
1914,2,但不是我弄的
3003,2,好先暂时不行
895,2,呃不是啦不是
2936,2,嗯说暂时不行
1106,2,我不是写的
1231,2,呃还不是
2607,2,都结婚了
1451,2,不是我呀
2399,2,我已经找下了
1235,2,不是查的
1140,2,哦我不是
1303,2,哦不是不是在
1997,2,不是的你
2473,2,没有注册完了
1973,2,呃不是好的
1472,2,哦不是了吧
2359,2,不担心了谢谢
3085,2,不是我的东西
1897,2,哦我不是呀
2352,2,不是注册的呀
494,2,啊那个不是
551,2,呃现在有了
1467,2,这不是不用
1877,2,呃不是啦
2385,2,啊注册完的
373,2,三千不是单身
804,2,哦你不是去
2188,2,是我现在有了
797,2,啊不是嗯是的
348,2,我打打错了吗
2018,2,我不是在说
1887,2,啊不是啦好嘞
17,2,不是的找到了
2085,2,那个不是的啊
2093,2,呃不是的哦嗯
719,2,不是啦
137,2,有对象了
2296,2,结婚了减肥呢
1521,2,不是是是
542,2,没呀不是了
662,2,嗯不是人
1662,2,我没我不是
875,2,不是哈嗯
1784,2,呃不是不是
2381,2,注册什么你说
2008,2,嗯那个不是了
2623,2,哦不是了再见
1776,2,不是啊对
3036,2,哦不是那意思
1411,2,说了不是钱
811,2,嗯不是啊嗯好
727,2,不是的我都
1497,2,呃不是的嗯
5,2,昨天找到了
6,2,啊我找到了
1013,2,啊不是的是吧
2761,2,哦不行那谢谢
2349,2,我不担心呢
3120,2,哦谢谢不行
2576,2,不不是担心你
832,2,啊不是的嗯
2099,2,嗯呃不是
539,2,我说他不是
403,2,不是没了没了
1722,2,呃不是不不
1383,3,嗯那个乱搞的
2786,3,嗯不用了取消
1263,3,哦真不用是吧
2961,3,好再见
975,3,好吧没有了
722,3,嗯谢谢不用看
1705,3,啊不用了行
1867,3,我用了不用了
1797,3,呃先不需要了
2204,3,不用不用
1682,3,他不需要了
3225,3,呵不好意思
1185,3,呃不用的
1284,3,不需要是吧
30,3,哦好的没有了
2319,3,啊不用哈谢谢
2348,3,啥呀没有呀
1250,3,我不用不用
1168,3,后续不需要
1372,3,嗯先不用打了
610,3,哦哦不用
1079,3,搞错了
1856,3,嗯没有了嗯
1396,3,哦没没搞错了
1130,3,不用嘞
2909,3,谢谢你搞错了
2671,3,啊不用不需要
1379,3,哦哦你搞错了
2100,3,在搞错了吧
2645,3,没有没有肯定
3263,3,呃不好意思我
2347,3,他不需要哈
619,3,不对搞错了吧
2068,3,我有吗没有啊
461,3,哦不用谢谢
1982,3,那不用哈
814,3,哦那要不需要
1965,3,呃不不需要哦
1064,3,啊不用核对
809,3,我那个搞错了
2274,3,啊不需要是吧
1568,3,不需要分期
3256,3,不用这个事情
947,3,嗯不需要哈嗯
3219,3,我们没注册过
1934,3,早说了搞错了
2939,3,那再见
362,3,我好像没有啊
206,3,嗯行不需要啊
786,3,我现在不用吧
2868,3,啊这不需要了
2881,3,没有没有对对
2565,3,有不用了谢谢
2004,3,没有啊嗯
1445,3,还没有哩
1604,3,呃呃不用了哈
1115,3,哦我先不需要
914,3,没有网
711,3,喂下不需要嗯
422,3,啊不需要那个
1979,3,就不需要了
367,3,不需要好吧嗯
2947,3,不了解谢谢
2982,3,嗯再见啦
1261,3,呃先不用啊
1055,3,没有了肯
679,3,因为没有空
3251,3,我不能
594,3,你不用不用
1487,3,对了不需要了
1141,3,好没有没有好
979,3,啊我不用了
1819,3,我不用输
1482,3,嗯不用弄完了
2504,3,没有我不
1771,3,啊不用考虑啊
888,3,啊不需要嗯
2103,3,哦好像没有吧
48,3,嗯不需要了好
1318,3,现在没有了哈
2551,3,我真没有
1988,3,我可能搞错了
3085,3,不行不行
126,3,我没有上找我
1825,3,哦谢了不用了
166,3,用不用报
2842,3,那个我卸载了
523,3,啊不需要啊
912,3,哎是不需要了
344,3,哦哦谢谢不用
1634,3,呃没有到账
592,3,哎哟不需要
1340,3,呃那个我不上
2459,3,哦不需要现在
2492,3,哦昨天搞错了
2948,3,嗯谢谢没事了
1456,3,没有用啊嗯
653,3,呃我不用了
2975,3,也在了解拜拜
2281,3,哦不用了呗
1877,3,不知道是吧
300,3,不用了不用了
411,3,嗯没了没有了
978,3,哦那没没没有
2576,3,啊没有搞错了
2901,3,嗯不需要更新
3222,3,嗯就是不考虑
1643,3,呃那个不用
2661,3,没有呃对
776,3,哦不需要哈嗯
2974,3,谢谢已经走啦
33,3,没有没有的
566,3,没有人搞错了
202,3,那谢谢不用了
1992,3,嗯我不需要了
1127,3,嗯谢谢不用换
1582,3,嗯我说不用了
676,3,呃谢谢不用挂
1752,3,哦不没有了
2149,3,嗯错了搞错了
3239,3,不需要了不行
1148,3,谢谢不用不用
2195,3,不用信息
2660,3,没有在等一会
2600,3,啊没有还完的
1399,3,哎没有啊
1481,3,哦是没有吧
1049,3,哦你搞错了哟
646,3,没有了就好吗
1410,3,好那不需要了
2915,3,人家不用了啊
1108,3,哦嗯不用了
2727,3,搞错了嗯
651,3,不搞那个
1362,3,嗯不用了谢
555,3,账号不需要哎
1029,3,我现在不需要
1691,3,啊不用谢谢了
