label,keyword
1,那好行行好好
1,行行行行好嘞
3,哦这样的
5,嗯这个电视的
1,好的你看一下
3,啊看吧嗯
3,我再看一下
5,怎么会
5,你好梁先生
5,不过您可以加
5,卡号
1,行行
16,可以加微信呗
5,预览的哦
5,是什么意义
1,嗯c
1,呃好
5,口里啊
1,得到了好可以
6,啥子来往的
5,你当不当森吗
1,我好吧行
5,叫你了
5,你说支付宝
5,有两项能
5,哎在服务
5,魏晨qq
2,有毛病
1,好嘞好嘞嗯
5,我是唱歌的
5,下面里面
2,我搞的玩的
5,号码
1,呃好的
5,你看我家里有
1,早上好
1,对呀嗯
5,八糟的
5,嘿嘿
1,好的好的哈
5,啊听不到
1,好了好吧
5,快挂
1,哎行好谢谢
2,我说我已婚了
5,我选了吧
6,跟谁说啊
1,嗯当然可以嗯
3,好了不说
1,行那去了
1,嗯行嘞
5,哦我跟你说啊
5,这是要
5,对对对像
2,我操你妈
5,见笑啊
5,嗯没跟我最近
6,好那听清楚
5,嗯是我
5,嗯我是在网上
5,二十七
1,我也行
5,快递呀门口
1,哎好要的
16,可以加微信吗
5,你你等老师
2,你他妈的吗
5,嗯你爸去余额
1,好了好了哈
6,会不会骗人
6,嗯谁呀
1,哎好嘞好
1,好谢谢了
1,哦好的谢谢啊
1,哎哎好谢谢
1,好谢谢好了好
1,好谢谢啊谢谢
1,好谢谢你哈
5,那谢谢谢谢
1,嗯好谢谢啊嗯
1,行谢谢你
1,行行谢谢啊
1,啊嗯谢谢
1,行吧好的谢谢
1,好的谢谢啊好
1,行那谢谢啊
5,啊啊谢谢
1,嗯你谢谢你
1,啊行吧谢谢啊
1,对对谢谢
1,行谢谢啊好嘞
1,啊好谢谢
1,好了好谢谢啊
1,嗯对对对谢谢
1,行了好了谢谢
5,哦谢谢谢谢
5,谢谢了啊
1,行行谢谢哈
1,那谢谢了好嘞
5,那谢谢你了
1,嗯谢谢的
1,诶好的谢谢你
1,谢谢谢谢好哎
1,哎好嘞谢谢啊
1,好的好谢谢
5,啊我说谢谢
1,行吧谢谢啊
1,好的那谢谢了
5,谢谢啊哎
1,好啊好啊谢谢
5,谢谢了谢谢了
1,嗯好的行谢谢
1,诶好的好谢谢
5,杨谢谢
1,好谢谢好
1,好嘞谢谢哈
1,嗯我妈谢谢
1,诶好嘞谢谢啊
1,好嘞好谢谢你
1,谢谢好
1,好的谢谢
1,好的好谢谢你
1,嗯就去谢谢
1,呃好谢谢
5,哦那谢谢啊嗯
1,对的谢谢
1,啊好嘞谢谢
1,好那谢谢了
1,好挂了吧谢谢
1,啊好了谢谢
5,诶你还没谢谢
5,谢谢谢谢谢谢
1,行行谢谢
1,好了谢谢啊
1,好嘞谢谢你
1,哎好谢谢你
5,香谢谢谢谢
1,啊啊好的谢谢
1,你帮我吧谢谢
1,那行谢谢
5,我说的谢谢
5,啊谢谢
1,啊好的谢谢啊
1,啊好的吧谢谢
2,那我用了不用
2,嗯不用了不
2,用不用不用
2,啊我先不用
2,嗯不用不用好
2,哦那就不用了
2,哦不用啊不用
2,那我也不用了
2,不用不用吃
2,嗯你不用了
2,不用了我有了
2,呃呃不用了吧
2,啊也不用
2,就不用了
2,是不用了啊
2,弄了不用了
2,嗯是不用了
2,那不用了吧
2,啊应该不用了
2,哦哦不不用啊
2,嗯不用啊
2,不用吗
2,最近更不用打
2,不用打给我了
2,不用了你来吧
2,嗯就不用不用
2,哎不用了哈
2,不用了我朋友
2,不用
2,可以不用死了
2,嗯不用了啊
2,不用啊不用啊
2,不用放了
2,哦不用打了
2,啊不用了吧
2,呃呃不用哈
2,噢不用不用
2,啊不用了
2,嗯不用了不用
2,还是不用了吧
2,挂了吧不用了
2,不用报不用吧
2,是不是不用
2,不用吧我就
2,嗯应该不用吧
2,不用不用这个
2,嗯目前不用
6,你是是什么
6,什么鬼啊
6,你是什么来的
6,你那是什么吗
5,懂啊送什么
6,您看什么
5,什么什么什么
6,你是说什么的
6,你说什么来着
6,啊您这是什么
5,那说什么啊
5,你想说什么不
5,是什么什么呀
6,什么时
6,那这请什么人
6,你说什么时候
6,你您是什么
6,哎你是什么吧
6,叫什么啊
6,我是什么来着
5,什么什么
6,你是什么你说
6,啊什么时候啊
6,我说你叫什么
6,什么您说
6,嗯是做什么的
5,好什么
6,你什么时候啊
6,你做什么
6,你说是什么
6,能听到什么
6,我您您说什么
6,呃说明什么
6,啊你你说什么
5,有有什么用呢
16,嗯嗯什么时候
5,嗯那什么呢
6,你这是什么
6,那你说什么
5,嗯叫什么我就
5,什么指什么车
6,啊啊什么什么
6,啊说什么
6,嗯什么玩啊
6,我说什么时候
6,你说什么玩吗
6,我什么时候
5,什么好
1,哦行可以的
1,行可以嗯好的
1,啊好的可以
1,可以听
1,嗯好嗯嗯可以
1,嗯可以的好吧
1,可以吧行吧
1,那也可以
1,哦可以可以呀
1,吻你可以啊
1,哦可以的啊
1,嗯可以好吗
1,可以可以哦
1,可以可以嘿嘿
1,好的行可以啊
1,嗯可以对
1,可以的嗯
1,好可以吧好
1,哎可以的好的
1,嗯好啊可以
1,可以的哈
1,可也可以
1,可以呀好的
1,嗯可以呢
1,可以可以放
1,可以的是吗
1,我可以啊
1,嗯嗯啊可以
1,嗯好也可以
1,可以可以提醒
1,可以可以呀
1,嗯好的可以的
1,哦行吧可以啊
1,啊可以啊嗯那
1,嗯可以嘛可以
1,嗯可以
1,那可以可以啊
1,行可以吧可以
1,啊那你可以
1,啊我说可以
1,可以呀你
1,这也可以
1,啊可以可以
1,行吧可以的
1,嗯可以好了
1,对了可以
1,嗯嗯可以行吗
1,哦可以啊行啊
1,啊那也可以
1,可以啊嗯
1,呃可以吧啊
1,嗯可以啊好的
1,可以你
1,嗯你可以
1,我可以嗯嗯好
1,嗯行了可以啊
1,啊可以了啊
1,啊可可以可以
16,可以加你
1,好的可以嗯
1,呵可以
1,行啊可以说的
1,你可以在
1,好可以的好
1,可以可以具体
1,行可以可以
1,好可以好的
1,好可以好可以
1,呃可以可以嗯
1,嗯想可以
1,可以啊嗯好
1,嗯可以的哈
1,哎您可以嗯
1,哦好可以吧
6,你是现在网吗
4,我现在在车上
1,好我现在绑好
16,你现在有吗
1,啊现在好嘞
1,啊现在可以
5,我现在就完了
5,现在有可能吗
5,现在啊
6,现在跟你说吗
5,我现在在福建
1,现在就说呀
5,可是我现在是
1,哦现在没有啊
2,嗯现在不了
1,哎行我现在在
5,现在在工地呀
5,哦现在还嗯
4,啊现在没有空
1,现在可以啦
5,你现在吗
5,嗯现在多少
1,可以呀我现在
5,啊现在我
1,现在没有是吧
5,诶现在
2,现在先不用吧
1,好的那现在说
5,现在我妈
1,啊现在嗯嗯
4,好现在忙着呢
5,那现在
4,工作现在
5,嗯现在说吗
5,有吗现在
5,你就说现在
4,好我现在忙哈
5,现在说国语吗
5,我现在在
1,哦现在打吧
5,哦我现在海南
2,哦现在不用
5,你现在是最晚
5,嗯现在啊
1,现在就说吗
1,好的我现在那
2,现在是不是要
4,我现在外地啊
5,我现在没有
5,您现在联系
5,现在呢
4,行我现在忙了
3,把他再说吧
3,啊你说再说呗
3,好负责再说吧
3,是跟我再说
1,呃好的再说吧
3,再说吧好吧
3,啊再说吧那就
1,哦行再说吧
1,嗯嗯好再说嗯
3,他再再说吧
3,嗯明年再说吧
1,嗯再说吧可以
3,嗯那就再说吧
4,啊哦有空再说
3,嗯高再说吧哈
3,啊到时再说了
3,后面再说吗
3,哦那再说吧啊
1,好的再说吧啊
3,哦那就再说
3,哦哦再说吧哈
3,对大学再说啊
3,再说吧就挂了
3,他们再说吧
3,你再说
3,嗯您再说吧
3,啊那就再说吧
1,打扰你再说哎
3,好吧再说吧
3,好了再说
3,那他再说呗
3,到时再说吧啊
3,嗯再说吧啊
3,再说您看好吧
3,嗯到时再说哈
3,啊你再说
3,好再说吧嗯
1,嗯好再说
3,噢再说吧
3,嗯再说吧哈
3,有好多再说嘛
3,转了再说吧
1,好的再说嘛
1,哦可以再说
3,嗯后期再说吧
3,再说吧再说的
3,嗯后期再说嘛
3,呃再说吧哦
3,啊迟点再说吧
3,好了再说吧
3,导致再说吧
1,啊行把着再说
3,啊到时再说吧
3,呃再说吧什么
3,那以后再说吧
1,啊再说行可以
1,啊行再说好吧
3,嗯到时再说
1,啊好的再说吧
3,哦回头再说吧
3,我说你再说吧
3,会再说
1,哦好再说吧嗯
3,你再说吧
3,嗯再说吧是吧
3,哦后面再说吧
3,嗯你再说好吗
1,行再说吧
1,啊可以再说吧
3,啊你再说呗
1,行再见啦
1,好再见啊嗯嗯
1,哦行再见啊
1,哦好再见哈
2,吧再见啊嗯
1,行啊再见
1,好可以好再见
1,嗯可以嗯再见
1,嗯好再见哎
1,哦好的再见嗯
2,哦再见啊
1,好好的再见
1,好嘞再见
1,嗯好再见
1,好好的再见嗯
1,嗯那好再见
1,可以啊再见啊
1,可以好再见
1,嗯好好再见
1,好好好再见嗯
1,嗯好再见哦
2,啊谢谢再见
1,可以再见好的
2,啊没有了再见
1,好嘞谢谢再见
1,好再见啊
2,嗯再见啊嗯
1,哦好好再见啊
1,好的好再见
1,嗯好嗯再见
1,哦好那再见
1,好了好了再见
1,好的再见啊嗯
1,好的好再见啊
1,好的行再见
1,嗯行再见啊
1,嗯好的嗯再见
1,好好再见
2,啊再见啊谢谢
1,好好好再见哈
1,可以的好再见
1,啊好嘞再见
1,可以啊哎再见
2,啊那再见
1,行再见啊
1,嗯好吧再见啊
1,嗯嗯好再见
1,嗯行再见
1,好好嗯再见啊
1,好的再见啊
1,好嘞好再见
1,好的好好再见
1,好的好的再见
2,会员再见
1,好好嗯好再见
2,啊再见谢谢
2,嗯再见吧
2,嗯再见好
1,嗯谢谢啊再见
1,哦好再见吗
1,嗯再见好好
2,啊再见再见
1,嗯好好好再见
1,好再见
1,好好再见哎
1,好谢谢好再见
1,好的嗯好再见
1,嗯好再见嗯
1,嗯嗯再见
2,谢谢再见
1,您可以再见
4,那你忙再见
1,嗯好的再见哎
1,好好好再见
1,可以嗯再见
1,啊啊好再见
2,没有必要谢谢
2,不用没有没有
2,我没有没有
5,赔付费没有
5,没有中国城
5,没有权限了
5,没有啦
2,不用了没有了
4,没有我在忙呢
2,啊我没有我
5,没有听
2,没有病吧
2,呃不用了没有
2,好像没有我
2,没有没有见
5,嗯我没有针对
6,可是我没有钱
2,哦没有没没没
5,没有对
5,我没有找到
2,我好像没有
5,你认识了没有
2,没有不用了
2,没有提交过啊
1,好好好了
1,嗯好好好
1,噢好好
1,我说好好
1,好好的
1,啊好好好好好
1,好好要的
1,哦可以好好的
1,啊好好要的
1,好好好好好
1,可以好好的
1,好好好可以的
1,好了好好
1,好好好好再说
1,哎你好好
1,哦好好吧
1,好好我
1,哦哦好好好
1,哎哎好好好
1,你好好可以
1,嗯你可以好好
1,嗯好好的嗯
1,好好好嗯哎
1,我好好好的
1,哦好好好好的
1,好嘞好好好
1,啊好好可以
1,哦行好好的
1,哦哦好好好的
1,好吧好好
1,嗯好好好好
1,好的好好好哎
1,哎行嗯好好
1,啊可以好好
1,好好好你讲了
1,啊行好好好好
1,好好要得
1,啊好好吧
1,没关系好好好
1,啊啊好好好
1,嗯好的好好的
1,嗯好好好嗯好
1,嗯可以好好嗯
1,嗯好好的可以
1,好好好好ok
1,嗯可以的好好
1,好好好送你
1,哎好好好美女
1,好好好中中好
1,好好好我睡觉
1,好好的好
1,行好好
1,好好行可以
1,哦好好好嗯
1,哦好好挂了啊
1,哦可以好好
1,好好的行
1,嗯好好好好嗯
1,好好好挂了啊
1,嗯好好
1,好的好好好
1,好好嘞好嘞好
1,好啊好好
1,啊行好好
1,好嘞好嘞好好
1,我向好好
1,那好好的
1,啊行了好好好
1,好好很好
1,啊啊啊好好好
1,好好对呀嗯
1,好好好好吧
1,加一个好好的
1,好好好我在忙
1,好好好你说
1,好好好好那行
1,好好可以
1,好好了
1,好好好真的吗
1,所以可以好好
1,好好好哎
1,好嘞好好
2,呃这边不需要了啊谢谢
4,因为我这哦我正在开车我不不说嗯
1,好好好ok ok谢谢再见
4,我在开我在开车不方便好吧
1,好好好谢谢你我这边有点四s
1,好的好的好的南昌的你那边
1,好谢谢你们了哦
6,呃我现在是蒙的到底什么情况呀
1,可以的但是我现在在比较忙不好意思哈好吗晚一点我再联系你们好吧
2,啊这边我自己关注谢谢你
5,搜索明天又重新
2,啊那个谢谢你们不用了吧
6,嗯你这是你到哪边的
1,可以可以谢谢哈好再见
1,ok ok谢谢谢谢
2,不用谢谢啊我是注册是晚点啊ok
2,不用了我自己在网上看吧好吧
6,那那到底是什么晚啊
2,啊先不用了柜面再说把那规定需要我再联系
5,打开打电话查一下
1,好好好先这样吧
5,哦哦那个到周林是我现在正在举报
1,可以可以好我我现我现在这件事
2,不客气不用着急了我先看一下哈
1,ok我看看可以
16,可以我想问一下就是那个学历那个可以改吗
5,不用客气了我对他已经胖了
4,哦我现在我现我现在在上班呢
2,我说我想打电话不需要联系我
4,我现在高速路上呢信号不怎么好哎
6,我没听你说啥但是这边送是很大重新说一遍
1,ok好嘞谢谢你好
6,请问你是哪位啊
4,我现在吃饭没空接见
2,哦好我自己再那个网上再看
1,好好我这会正忙抱歉
3,嗯这边后期再说吧啊
1,没问题但我不知道年龄太小了
4,所以说我现在高速上没空
1,好的好的谢谢啊我现在这边很吵
1,可以可以的好好行好谢谢
2,不用打电话了我可以就是说抱着欧朋的态度这样看一下就好了你们不用那个专门给我打电话然后有个事情我想说一下就是我在注册的时候我那个学历填错了就是我写错了我是本科两个本科麻烦您帮我改一下好吗
14,好谢谢我正在开车好
34,我现在开车子完了再说哈好吧
2,这个我自己先到网上去看就行了我刚注册
1,哦行好谢谢好好好
1,可以可以可以好先这样哈现在有点事哈
2,不要我我现在就是原来一个线下的姑娘现在正在
1,嗯好的谢谢嗯好的ok行了嗯
6,我没听懂的是哪个单位是什么意思啊
3,哦那考虑一下啊
1,哎好的ok谢谢你啊
6,我说这个需要电话联系吗
1,可以可以可以那就谢谢你们了啊
3,这个再说吧那个谢谢你们
1,可以ok没问题谢谢你
1,可以可以我现在还在学校在高速上
4,啊不好意思我现在没时间然后那个我现在明天没事
1,可以请教教有高速给的
3,我这边呃再说吧谢谢你啊
3,可以考虑一下了
1,可以到时候再了解吧
1,好的好的不好意思啊再不方便我现在在开车了在高速上面看不好意思哈
3,好先这样啊在忙啊谢谢
1,潮汕可以的ok
1,好的好的行好好好谢谢
6,嗯你到底在说在看嘛啊对
6,嗯没听明白你重新说
1,ok好谢谢你好谢谢
5,喂你这样吧重新出去有人上
6,这个不是网上自己聊吗怎么还搞电话这么麻烦
4,我现在在我现在在开车不是很方便你有空了支付宝吗
2,啊我现在还没有那种意识我那天就在手机上翻一下现在我孩子还在上学啊我闺女还在上学还有儿子还有儿子也在上学
1,ok ok可以可以
3,这个这个再说吧哦
1,好的好的好你是哪边的
1,啊可以啊那我现在已经好先这样拜拜
6,我没有申请这个什么协商什么线下的问题
6,嗯你你是哪位啊
1,我现在没有时间我现在到时候再联系吧我现在在开会好吧
1,好的好的ok好谢谢好再见
1,好的谢谢我现在正在开车哈
6,那我自己在网上我自己说我不能告诉你吧
6,嗯那你到底找我有什么事吗
1,行可以好的ok
5,我我是那天的都在无聊我直接咨询资料我都刚好现在心还可以么我都打开这项管管件这个意思
6,是你你是哪位啊
2,啊我不需要不需要那个那个网上不不靠我我不想我们这边自己自己找吧好吧谢谢
3,啊到时候再说吧我这边确认一下吗
2,啊不需要了吧如果我需要的话我再联系你们好吧
1,ok可以好拜拜
2,怎么不用了没用啊
3,刚在说吧好吗再说哈好
6,意思是干什么啊
6,您您这个电话是人工客服还是智能机器人
5,我最近到底不在嗯
5,哦我那个是头上我谁正在玩儿的没没当真啊
5,哎我们打开今天周六周日看着不像可以
6,你们是哪个单位的
6,你这是什么情况吗但到底到到底能不能使用你这是不是忽悠喽
6,你说什么你说什么听清楚的单位
4,我现在刚下班再重新扯上了
6,我不知道你到底想说什么
2,嗯暂时先不需要有需要的话我再我再我再找你们吧好吧
1,好的好的谢谢哈好
1,可以吧反正你们学历等学历不高
4,我在开车现在不方便
6,你你是你是哪边的
6,嗯你现在是线下是吧
6,因为我看那个都是都是外地的哈没有这种因为我想的就是南昌南昌这一边的
6,你是哪个单位啊
5,那个我就那个那个弄一下的我我这好像弄了个会员什么正在怎么晚了正在玩了
6,喂你再说一下我没听清听不清楚
2,没有啦没有啦好再见啊
6,啊你到底什么情况啊
6,呃是你们是哪哪哪哪边的就是在广州那边是吧
2,好的那我随便看看而已不用不用
3,哎呀我考虑一下吧
6,啊你你说什么麻烦重新说一遍我刚刚那边有点吵
2,我可以自己在网上这样子看还是我就弹不出付款
2,不用给我打电话了什么我不接受线下服务好吗
2,我现在我只算正上网我只是看看这到底是怎么情况这样子我自己因为我是离异的
6,所以你是哪边啊
4,先这样吧我在洗澡我很累等一下再说吧啊
2,我现在没用了我
1,ok好谢谢再见
14,好了我在吗没事拜拜
16,好的你是哪位啊
3,哦到时候再说吧反正我看你那个反正也也怎么的我就随便上来看看我
2,你们这是线下的吗我自己找我不想要线下的这种这种
16,可以啊那个学历可以改一下吗
4,啊我现在正在开车没明白了
16,啊好哇我问你呢你也在南昌吗
1,可以啊你是珍爱网里面的工作的严重啊
2,啊不客气我现在还不想找
6,你家你是哪位你先回家
3,我考虑一下再说好吧
1,对啊对啊先这样哈好拜拜
4,我现在不在国内下面说也没用
1,好的好的不客气
6,啊你再你再重新说一下
2,这个不用啊我上面先看见吗我也不会用先随便看看去
1,啊好这个再说哎好好
4,到时再说哈这个有点忙
6,我只想知道你是哪位啊
6,你是哪位吗你是哪哈
6,我问你这个到底是那个
4,我现在打开了嗯现在还没有空啊满有点麻烦问你那个呃快递单号的嗯
3,啊那这边我再考虑一下吧可以吗
6,我说你们是哪边的
1,行好好行好谢谢你哈
6,你们是呃主动联系的不是我们自己去网上找的吗
1,不客气的可以可以
1,行好的好的好好谢谢
2,不用了如果真有的话他自己回家那个备案网上
6,抱歉我刚才那个可能是信号不太好没听明白你前面所说的
1,我这个礼拜六用可不可以啊明天后天也没用啊
6,啊我说你你说你说什么你重新给我再说一遍可以吗
6,对我之前那个那个那个学历好像是没有看然后直接写了你能帮我改一下那个只那个学历吗
4,我在没空哈好吧
1,可以可以好先这样那行
4,啊我现在正在开会然后有时间聊好吧
6,你是不是人工机器人
6,嗯你是哪个单位
6,哦那个呃正在往是不是那个呃珍爱网的呀
1,ok好的好的谢谢啊
6,我是名字哪位啊
4,我现在在开车不方便说
1,好好好先这样啊
14,好等我有时间吗现在太忙了我现在准备开会有时间再说好吗
3,那我要考虑一下了我现在没考虑这个问
1,先生我正在开车好吧好吧等一下再给电话
1,好好现在不方便啊我怎么在满啊行好拜拜
6,嗯你这是哪边我看是广东深圳
6,我说你你哪位啊
1,嗯嗯谢谢不客气
1,行好的好的好好好好
4,啊对我这里在高速上现在不是很好
1,好的好的我现在在外面开车不方便说话
1,啊行好谢谢谢谢好好好
1,好好好先这样吧干什么
1,啊ok好的谢谢
1,啊行好的好好好
6,你说线下的线下的还
1,啊ok行行行好好谢谢啊
6,不是我说你哪里人哪个单位的
1,好吧好吧我现在可以开车打电话不方便好吧
1,啊可以可以可以好先这样我有点事比较忙
1,好的你们哪边呢
3,嗯我再考虑一下
1,好好我现在没空给你的哈好的
1,好的好的ok谢谢
2,你这个再说也要家了你妈了个臭逼了
6,你是你是机器人还是人工啊
5,打开麻烦你太多了没吃到
3,考虑一下吧算了吧
6,你们这是属于线下服务是吧
2,这不太好不需要后续这个线下服务吧
1,可以可以ok ok
6,你不是什么单位
1,啊没有那个就是好ok好谢谢啊谢谢啊没事好
5,之前注册过但是好像没用
1,ok可以可以好
6,啊那边人哪边的人呢
2,这个暂时不用还但是没有这个服务哈好谢谢啊
1,可以你是人工还是机器人啊
3,这个可以考虑一下
1,可以啊你哪位我问你是哪一位
5,你要看下那我来我来你不用上学了我来拿明天下去了没关系的你给我
5,我用手机它那个打开不到你们那个真话如果
2,不是我昨天就是在在那个心情的登记的现在没用了
16,呃我要我要找我也找南昌这边本地的因为我在这边定居了在南昌这边定金知道吧
4,嗯近期可能我这边不太方便
6,你叫我说什么再说一次
2,不需要我说我说我说不需要吧这个就是我们自己在网上不是可以流量吗
16,可以我也重新该做什么
6,哦是机器人吗自动的人工的
6,这个还需要你再跟我联系是吗
6,你重新说一遍好吗没听清楚刚才
1,可以啊您您那个是什么一个单位呀
1,可以好先这样哈
5,你咋骗你意思你单位的看法呢
6,你是哪个单位的
6,喂你好请问您是哪边的
16,好谢谢你这边是因为那个总部是吗
5,那可能如果达不到标准的话那那不是没用吗那女士这样的因为想过啊
1,哦可以的不客气好
2,在看到我考虑一下吧暂时不需要
1,行好嘞好嘞好嘞好好好
3,哦哦考虑一下吧哈
6,不是你是哪边的杭州的吗
14,现在在忙哈晚点再说了哈好吗
6,你什么情况你给我你说什么哪个单位的
1,好的好的好的谢谢你们麻烦你们了啊
1,可以了好了好了ok
1,行啊你到底是录音的还是人人在说话的
2,不用啦我这个登录不上没用的我现在说吧谢谢啊
2,啊不需要的联系
1,可以好的不客气
4,晚会吗这会开着车不方便在高速上面
6,你们这里你重新说一下你你说我购买什么啊
6,你再说一下说给我说清楚一点我还没听懂
1,好好行好谢谢啊
6,可是你是哪位呀
16,以前有晚点来电话吧好的
5,我以前都说明过
5,你那里我我知道你内意思因为我以前我跟我朋友有去过你们转出那个是是那个
5,我想我以前已经去过了吗
5,你你说的那个我以以以前不是我真的以前跟我妹妹争的现在是我登上去的那她现在有男朋友了我现在是我自己
6,他说我和你说我以前具体情况吧谢谢你关心你听好了
5,这样吧以前没听清啊挂了
1,好的以前有个人跟我联系的就是你们这个战网的后来那个时候是家里人给我介绍的我就拒绝了
5,我想以前呃又了解过很多然后我一直都没去吗没时间
2,啊不用了我不想她伤心好再见啊
2,哦不好意思我现在不想找
2,嗯我那个下岗的不想找
2,我不想再再有第二次了
2,你说你现在不想
2,嗯不用了我现在不想找
1,可以可以好好再见啊拜拜
1,啊可以好再见啊
1,可以啊好再见啊
1,可以的好谢谢再见
1,可以可以好我我在网上申请有事再见
1,可以可以可以好那我先忙有事啊谢谢再见
1,可以可以好再见
1,哦可以可以好的好的再见
1,好好好可以可以先挂了哈这边女士再见
1,可以可以好谢谢你再见
1,好可以好谢谢啊再见
1,可以的好再见啊
1,可以可以你好再见
1,可以可以再见啊再见
1,可以你转了转再见
1,可以好的再见我现在忙着呢
1,好可以的好再见
1,好的好的赶快给我介绍一个我现在还单身着呢
6,你你现在跟我讲话需要给我介绍还是怎么办
6,呃你给我那个介绍是吧
5,可是被就是有介绍词
6,就把你介绍给我还是介绍别人
2,不用了介绍婚姻的啊
6,你给我介绍朋友啊
1,可以啊最好是把你自己介绍给我喽
1,嗯有核实的你就介绍吧
2,首先是这样非常感谢你们但是我现在呢今年不考虑好吗
3,哈哈那这个我还没考虑呢
1,好到时候再说吧现在没有这没考虑这个事
3,你你听我说你听我说我考虑再三
2,好像我现在没有这方面的考虑呢
2,我不是之前给你们讲过了嘛现在不考虑这个事吗过了年再说吗
2,啊我绝对不会考虑吧退了
2,啊我现在不太考虑因为这边学业为主
2,啊不用了我上次还不想考虑
2,我是先不用了先不用了谢谢
2,不上不用了不用了谢谢啊
2,不用了不用的谢谢
2,不用不用不用没有时间啊谢谢
2,不不用不用不用不用不用了好谢谢
6,不好意思我现在在老家呢
34,嗯再说吧我现在忙啊不好意思
4,啊不好意思啊我现在没时间好吧
14,现在在忙不好意思好的好的
4,嗯我现在在忙呢不好意思没
1,可以的谢谢啊我现在在忙不好意思啊
1,好吧好吧我现在在忙不好意思哈
5,我说我在那住时间
4,我现在没时间呢
4,现在没时间现在在忙
4,板现在在我现在没时间啊
4,哦我现在没时间等下
14,嗯嗯嗯忙的没时间呢
4,我现在忙啊没时间
5,说明就点订购啊
1,可以等会我先说明一个情况先跟你说明一个情况
1,好的因为你要要说明情况就是我还带着一个两岁的女儿
6,嗯说明具体情况怎么做呢
1,那你就是是可以的说明一下这个具体再说
6,说明之后是怎么联系呢
6,给我打电话说说明什么情况
6,你是说说明我现在的具体情况吗
6,向他们说明我的具体情况是吧
6,您说明自己的情况
6,给我打电话说明情况啊
5,对象到时候再打电话向您说明
6,说明说明什么具体情况
2,你不用啊先不用说明我最近忙
6,为什么要说明具体的情况啊
6,具体情况说明怎么样
6,说明他的情况吗
1,可以就就是我内网怎么那天没送到那个一直在的
2,好吧我就是玩玩那个而已
2,就是不需要了不需要而且我昨天就是无聊选的完了
1,就是我就是我弟弟实在是想找一个女友啊
5,就是比较上时间呢
5,哦哦我想我是安徽的就是主要主要是我就
1,行但是我自己我我是就是要求就是无锡的人应该是在无锡的
1,可以的就是我没空气我现在一个人在手电
5,我想问你就是界面是通过你们这个网开始
6,你们这个是就是有就是提供了一些专线服务吗还是就是这一块是怎么样
5,就是交了在休息呢
6,呃我我问一下就是你啊你我试试原先是那个注册的是吧那时间还是
1,好的我就是关注一下
5,你们就是别人就是你的顾客必须要
3,好后面再说我现在在南站退款
4,后面呃现在比较忙后面再说吧等过完年后
4,再说吧我在外地出差呢
16,哦不是我先从上班应该提前的跑再说
3,要是再说吧好吗
14,行我我做有点事儿嗯咱们后续再说啊
1,到时候再说吧好吧不要每次在我正常的时候你们给我打进电话
14,到时再说吧哈我有事先挂了哈拜拜
1,嗯行吧后面再说吧
3,嗯到明年再说吧
1,可以的可以的我那个我过过几天我会抽时间有空的话自己注册一下登陆一下
2,嗯就不用了吧我自己看一下吧
2,不用了吧我自己先看一下吧
2,我能自己了解一下就好了
2,不用了我自己先了解一下要的话我得跟你们说
2,没法给我我会自己看一下好吧现在这个好吧
3,这个再说吧我我只要打电话我自己看看吧我只是好奇给你看一下弄一下
2,先不用我这边看的我看已差不多自己联系一下
2,嗯嗯哦我自己先了解一下吧不急
2,我自己观察一下吧不用了
1,哎呦谢谢你啊好好谢谢
1,行好好谢谢谢谢
1,啊好的好好谢谢哈
1,哦你是什么你是呃好了谢谢好好
1,嗯好好好谢谢啊
1,好的好好谢谢啊好
1,啊谢谢啊好好好
1,好的好的谢谢你啊好好
1,好好嘞好嘞行谢谢啊好嘞
1,好好好先挂了谢谢
1,啊好好的好的好谢谢
1,好嘞好好谢谢哈
1,好好好谢谢啊可以
1,好好好谢谢谢谢好
1,好的谢谢好好好
1,啊可以的好好谢谢谢谢
2,嗯你要打电话啦
6,你你们给我打电话吗
14,啊到时候在打电话我晚上最后在上班不好意思
6,嗯我不是很喜欢打电话的方式
6,怎么还打电话呀
1,可以的打电话就行了
6,哦哦就是打电话给我对吧
5,说我在打电话了啊
6,谁告诉你给我打电话的
5,我才打电话了是吧
6,你是说谁打电话呀
6,给你打电话了吗
1,啊行打电话就行我不会弄网啊就打电话我能接的
4,我说你有事打电话我上班不方便接
1,哦行行行那方便的打电话吗现在就想嗯上班了好吧
4,诶我现在有事我在上班不方便跟你聊啊
4,我现在在上班不方便说这些
2,就别打电话了吧因为我上班也比较忙不方便接私人电话有时候上班的话我也接不到可能就是
1,好好因为我现在在上班在公司不方便
1,嗯可以我现在上班不方便好吧
1,可以的行我现在在上班不方便接听好吧
6,啊你你大概说一下好吗
1,你在我问一下加我也给我留言也行吧
5,那我先给你说一下
2,我需要了那天我看了一下
2,我先问一下我的资料是谁提交了啊不好意思啊我先问一下我核实一下好像我没有提交过
2,不用的不用的我是进去看一下只是看一下而已
1,行可以好谢谢啊
1,啊可以了谢谢啊
1,可以行谢谢你啊
1,可以嗯谢谢了啊
1,啊可以的谢谢哈
1,可以好的谢谢哈
1,诶可以的好谢谢
1,可以的好谢谢你啊
1,可以好谢谢了啊
1,哎可以呀谢谢哦
1,啊可以可以谢谢谢谢非常感谢
1,可以啊行谢谢你
